pokemon_id,version_group_id,move_id,pokemon_move_method_id,level,order
446,16,103,1,20,1
446,16,111,1,4,1
446,16,118,1,1,4
446,16,122,1,1,3
446,16,122,1,12,1
446,16,133,1,9,1
446,16,187,1,44,1
446,16,205,1,36,1
446,16,254,1,28,1
446,16,256,1,33,1
446,16,278,1,1,2
446,16,289,1,50,1
446,16,316,1,1,5
446,16,363,1,49,1
446,16,374,1,41,1
446,16,387,1,1,1
446,16,387,1,57,1
446,16,498,1,17,1
447,16,68,1,6,1
447,16,98,1,1,2
447,16,103,1,24,1
447,16,179,1,29,1
447,16,193,1,1,1
447,16,203,1,1,3
447,16,364,1,11,1
447,16,383,1,19,1
447,16,395,1,15,1
447,16,417,1,47,1
447,16,515,1,50,1
448,16,14,1,19,1
448,16,68,1,6,1
448,16,98,1,1,6
448,16,193,1,1,5
448,16,197,1,1,7
448,16,198,1,29,1
448,16,232,1,1,8
448,16,245,1,1,1
448,16,245,1,65,1
448,16,319,1,24,1
448,16,347,1,47,1
448,16,364,1,11,1
448,16,370,1,1,3
448,16,370,1,55,1
448,16,382,1,37,1
448,16,396,1,1,4
448,16,396,1,42,1
448,16,406,1,1,2
448,16,406,1,60,1
448,16,501,1,33,1
448,16,505,1,51,1
448,16,612,1,15,1
449,16,28,1,1,2
449,16,33,1,1,1
449,16,36,1,19,1
449,16,38,1,44,1
449,16,44,1,7,1
449,16,89,1,37,1
449,16,90,1,50,1
449,16,91,1,19,2
449,16,242,1,31,1
449,16,281,1,13,1
449,16,328,1,25,1
450,16,28,1,1,5
450,16,33,1,1,4
450,16,36,1,19,1
450,16,38,1,50,1
450,16,44,1,1,6
450,16,44,1,7,1
450,16,89,1,40,1
450,16,90,1,60,1
450,16,91,1,19,2
450,16,242,1,31,1
450,16,281,1,1,7
450,16,281,1,13,1
450,16,328,1,25,1
450,16,422,1,1,3
450,16,423,1,1,1
450,16,424,1,1,2
451,16,40,1,1,2
451,16,42,1,9,1
451,16,43,1,1,3
451,16,44,1,1,1
451,16,184,1,41,1
451,16,228,1,16,1
451,16,242,1,45,1
451,16,282,1,5,1
451,16,305,1,23,1
451,16,367,1,13,1
451,16,390,1,34,1
451,16,400,1,38,1
451,16,440,1,49,1
451,16,450,1,20,1
451,16,468,1,30,1
451,16,474,1,27,1
451,16,565,1,47,1
452,16,40,1,1,5
452,16,42,1,9,1
452,16,43,1,1,6
452,16,44,1,1,4
452,16,184,1,43,1
452,16,228,1,16,1
452,16,242,1,49,1
452,16,282,1,1,7
452,16,282,1,5,1
452,16,305,1,23,1
452,16,367,1,13,1
452,16,390,1,34,1
452,16,400,1,38,1
452,16,422,1,1,1
452,16,423,1,1,2
452,16,424,1,1,3
452,16,440,1,57,1
452,16,450,1,20,1
452,16,468,1,30,1
452,16,474,1,27,1
452,16,565,1,53,1
453,16,40,1,8,1
453,16,185,1,17,1
453,16,188,1,45,1
453,16,189,1,3,1
453,16,207,1,24,1
453,16,228,1,15,1
453,16,260,1,50,1
453,16,269,1,10,1
453,16,279,1,22,1
453,16,310,1,1,1
453,16,389,1,31,1
453,16,398,1,43,1
453,16,417,1,38,1
453,16,426,1,29,1
453,16,474,1,36,1
453,16,562,1,47,1
454,16,40,1,1,3
454,16,40,1,8,1
454,16,185,1,17,1
454,16,188,1,54,1
454,16,189,1,1,2
454,16,189,1,3,1
454,16,207,1,24,1
454,16,228,1,15,1
454,16,260,1,62,1
454,16,269,1,10,1
454,16,279,1,22,1
454,16,310,1,1,1
454,16,389,1,31,1
454,16,398,1,49,1
454,16,417,1,41,1
454,16,426,1,29,1
454,16,474,1,36,1
454,16,562,1,58,1
455,16,20,1,1,1
455,16,22,1,11,1
455,16,44,1,7,1
455,16,74,1,1,2
455,16,185,1,27,1
455,16,230,1,17,1
455,16,242,1,41,1
455,16,254,1,37,1
455,16,255,1,37,2
455,16,256,1,37,3
455,16,275,1,21,1
455,16,378,1,47,1
455,16,438,1,50,1
455,16,536,1,31,1
456,16,1,1,1,1
456,16,16,1,17,1
456,16,55,1,6,1
456,16,213,1,10,1
456,16,219,1,29,1
456,16,240,1,13,1
456,16,250,1,38,1
456,16,318,1,49,1
456,16,340,1,45,1
456,16,352,1,22,1
456,16,369,1,42,1
456,16,392,1,33,1
456,16,445,1,26,1
456,16,487,1,54,1
457,16,1,1,1,3
457,16,16,1,1,2
457,16,16,1,17,1
457,16,55,1,1,4
457,16,55,1,6,1
457,16,213,1,1,5
457,16,213,1,10,1
457,16,219,1,29,1
457,16,240,1,13,1
457,16,250,1,42,1
457,16,318,1,59,1
457,16,340,1,53,1
457,16,352,1,22,1
457,16,369,1,48,1
457,16,392,1,35,1
457,16,445,1,26,1
457,16,487,1,1,1
457,16,487,1,66,1
458,16,17,1,14,1
458,16,29,1,16,1
458,16,33,1,1,1
458,16,36,1,27,1
458,16,48,1,3,1
458,16,56,1,49,1
458,16,61,1,7,1
458,16,97,1,32,1
458,16,109,1,11,1
458,16,145,1,1,2
458,16,340,1,46,1
458,16,352,1,19,1
458,16,392,1,39,1
458,16,403,1,36,1
458,16,469,1,23,1
459,16,43,1,1,2
459,16,54,1,21,1
459,16,59,1,41,1
459,16,75,1,5,1
459,16,181,1,1,1
459,16,196,1,9,1
459,16,207,1,17,1
459,16,275,1,31,1
459,16,320,1,13,1
459,16,329,1,46,1
459,16,420,1,26,1
459,16,452,1,36,1
460,16,8,1,1,1
460,16,43,1,1,3
460,16,54,1,21,1
460,16,59,1,47,1
460,16,75,1,1,4
460,16,75,1,5,1
460,16,181,1,1,2
460,16,196,1,1,5
460,16,196,1,9,1
460,16,207,1,17,1
460,16,275,1,31,1
460,16,320,1,13,1
460,16,329,1,58,1
460,16,420,1,26,1
460,16,452,1,36,1
461,16,10,1,1,4
461,16,43,1,1,5
461,16,98,1,1,7
461,16,98,1,8,1
461,16,103,1,32,1
461,16,154,1,16,1
461,16,185,1,10,1
461,16,196,1,14,1
461,16,232,1,22,1
461,16,269,1,1,6
461,16,279,1,1,2
461,16,289,1,40,1
461,16,372,1,1,3
461,16,373,1,1,1
461,16,374,1,28,1
461,16,386,1,44,1
461,16,399,1,47,1
461,16,400,1,35,1
461,16,417,1,20,1
461,16,468,1,25,1
462,16,33,1,1,6
462,16,48,1,1,7
462,16,48,1,5,1
462,16,49,1,1,9
462,16,49,1,11,1
462,16,84,1,1,8
462,16,84,1,7,1
462,16,86,1,13,1
462,16,103,1,39,1
462,16,112,1,1,4
462,16,192,1,1,1
462,16,192,1,63,1
462,16,199,1,49,1
462,16,209,1,19,1
462,16,243,1,1,3
462,16,319,1,25,1
462,16,360,1,59,1
462,16,393,1,53,1
462,16,429,1,23,1
462,16,430,1,33,1
462,16,435,1,43,1
462,16,443,1,17,1
462,16,486,1,29,1
462,16,602,1,1,2
462,16,604,1,1,5
463,16,21,1,29,1
463,16,23,1,21,1
463,16,35,1,17,1
463,16,48,1,5,1
463,16,50,1,25,1
463,16,103,1,49,1
463,16,111,1,9,1
463,16,122,1,1,3
463,16,205,1,33,1
463,16,282,1,13,1
463,16,287,1,45,1
463,16,360,1,61,1
463,16,378,1,1,1
463,16,378,1,57,1
463,16,382,1,41,1
463,16,438,1,1,2
463,16,438,1,53,1
463,16,498,1,37,1
464,16,23,1,17,1
464,16,30,1,1,4
464,16,31,1,1,6
464,16,31,1,5,1
464,16,32,1,1,2
464,16,32,1,62,1
464,16,36,1,37,1
464,16,39,1,1,5
464,16,89,1,48,1
464,16,184,1,1,7
464,16,184,1,9,1
464,16,224,1,55,1
464,16,350,1,29,1
464,16,359,1,42,1
464,16,398,1,1,3
464,16,439,1,1,1
464,16,439,1,69,1
464,16,444,1,41,1
464,16,479,1,13,1
464,16,498,1,25,1
464,16,523,1,21,1
464,16,529,1,33,1
465,16,20,1,17,1
465,16,21,1,43,1
465,16,22,1,7,1
465,16,71,1,10,1
465,16,72,1,23,1
465,16,74,1,20,1
465,16,77,1,14,1
465,16,78,1,30,1
465,16,79,1,4,1
465,16,132,1,1,3
465,16,202,1,36,1
465,16,246,1,40,1
465,16,275,1,1,2
465,16,282,1,27,1
465,16,321,1,46,1
465,16,335,1,1,1
465,16,335,1,56,1
465,16,363,1,33,1
465,16,378,1,49,1
465,16,438,1,53,1
465,16,580,1,50,1
466,16,7,1,1,3
466,16,9,1,29,1
466,16,43,1,1,5
466,16,67,1,1,7
466,16,67,1,8,1
466,16,84,1,1,6
466,16,84,1,5,1
466,16,85,1,49,1
466,16,86,1,19,1
466,16,87,1,55,1
466,16,98,1,1,4
466,16,103,1,42,1
466,16,113,1,26,1
466,16,129,1,12,1
466,16,351,1,15,1
466,16,416,1,62,1
466,16,435,1,36,1
466,16,486,1,22,1
466,16,569,1,1,2
466,16,604,1,1,1
466,16,604,1,65,1
467,16,7,1,29,1
467,16,9,1,1,1
467,16,43,1,1,3
467,16,52,1,1,4
467,16,52,1,5,1
467,16,53,1,49,1
467,16,63,1,62,1
467,16,83,1,15,1
467,16,108,1,1,5
467,16,108,1,8,1
467,16,109,1,26,1
467,16,123,1,1,2
467,16,126,1,55,1
467,16,185,1,12,1
467,16,241,1,42,1
467,16,436,1,36,1
467,16,481,1,22,1
467,16,499,1,19,1
468,16,143,1,1,2
468,16,245,1,1,3
468,16,396,1,1,4
468,16,403,1,1,5
468,16,495,1,1,1
469,16,33,1,1,5
469,16,48,1,22,1
469,16,49,1,14,1
469,16,98,1,1,7
469,16,98,1,6,1
469,16,103,1,46,1
469,16,104,1,1,8
469,16,104,1,11,1
469,16,163,1,43,1
469,16,193,1,1,6
469,16,197,1,17,1
469,16,228,1,30,1
469,16,246,1,33,1
469,16,253,1,27,1
469,16,364,1,38,1
469,16,369,1,49,1
469,16,400,1,1,3
469,16,403,1,1,2
469,16,403,1,54,1
469,16,405,1,1,1
469,16,405,1,57,1
469,16,450,1,1,4
470,16,14,1,29,1
470,16,28,1,5,1
470,16,33,1,1,2
470,16,39,1,1,1
470,16,75,1,9,1
470,16,98,1,13,1
470,16,202,1,25,1
470,16,235,1,33,1
470,16,241,1,37,1
470,16,270,1,1,3
470,16,320,1,17,1
470,16,345,1,20,1
470,16,348,1,45,1
470,16,387,1,41,1
471,16,28,1,5,1
471,16,33,1,1,2
471,16,39,1,1,3
471,16,44,1,17,1
471,16,59,1,45,1
471,16,98,1,13,1
471,16,112,1,29,1
471,16,196,1,9,1
471,16,243,1,33,1
471,16,258,1,37,1
471,16,270,1,1,1
471,16,387,1,41,1
471,16,420,1,25,1
471,16,423,1,20,1
472,16,12,1,1,1
472,16,12,1,55,1
472,16,14,1,50,1
472,16,28,1,1,6
472,16,28,1,4,1
472,16,98,1,13,1
472,16,103,1,35,1
472,16,106,1,1,7
472,16,106,1,7,1
472,16,185,1,19,1
472,16,210,1,16,1
472,16,282,1,1,8
472,16,282,1,10,1
472,16,327,1,45,1
472,16,369,1,30,1
472,16,398,1,1,5
472,16,400,1,27,1
472,16,404,1,40,1
472,16,422,1,1,2
472,16,423,1,1,3
472,16,424,1,1,4
472,16,512,1,22,1
473,16,36,1,28,1
473,16,37,1,41,1
473,16,54,1,37,1
473,16,59,1,52,1
473,16,64,1,1,3
473,16,89,1,46,1
473,16,181,1,1,6
473,16,181,1,8,1
473,16,184,1,1,1
473,16,184,1,58,1
473,16,189,1,11,1
473,16,203,1,14,1
473,16,246,1,1,2
473,16,258,1,21,1
473,16,300,1,1,5
473,16,300,1,5,1
473,16,316,1,1,4
473,16,423,1,24,1
473,16,426,1,18,1
473,16,458,1,33,1
474,16,33,1,1,5
474,16,60,1,7,1
474,16,63,1,67,1
474,16,97,1,12,1
474,16,105,1,18,1
474,16,160,1,1,6
474,16,161,1,50,1
474,16,176,1,1,4
474,16,192,1,1,2
474,16,192,1,62,1
474,16,199,1,45,1
474,16,277,1,1,3
474,16,277,1,56,1
474,16,324,1,29,1
474,16,373,1,34,1
474,16,393,1,23,1
474,16,417,1,1,7
474,16,433,1,1,1
474,16,435,1,40,1
475,16,14,1,26,1
475,16,43,1,1,5
475,16,93,1,1,6
475,16,93,1,4,1
475,16,100,1,1,8
475,16,100,1,9,1
475,16,104,1,1,7
475,16,104,1,6,1
475,16,163,1,17,1
475,16,182,1,49,1
475,16,206,1,44,1
475,16,210,1,14,1
475,16,270,1,35,1
475,16,348,1,1,3
475,16,364,1,40,1
475,16,370,1,1,2
475,16,370,1,53,1
475,16,400,1,1,4
475,16,427,1,31,1
475,16,469,1,23,1
475,16,500,1,1,1
475,16,500,1,58,1
475,16,501,1,11,1
475,16,505,1,19,1
476,16,33,1,1,4
476,16,86,1,13,1
476,16,156,1,16,1
476,16,157,1,22,1
476,16,192,1,43,2
476,16,199,1,43,1
476,16,201,1,34,1
476,16,209,1,19,1
476,16,334,1,1,5
476,16,334,1,4,1
476,16,335,1,1,6
476,16,335,1,7,1
476,16,350,1,28,1
476,16,356,1,1,2
476,16,393,1,1,1
476,16,408,1,25,1
476,16,414,1,37,1
476,16,435,1,31,1
476,16,443,1,1,7
476,16,443,1,10,1
476,16,444,1,40,1
476,16,469,1,1,3
477,16,7,1,1,2
477,16,8,1,1,3
477,16,9,1,1,4
477,16,20,1,1,6
477,16,43,1,1,7
477,16,50,1,1,9
477,16,50,1,6,1
477,16,101,1,1,8
477,16,109,1,30,1
477,16,174,1,33,1
477,16,193,1,14,1
477,16,212,1,52,1
477,16,228,1,22,1
477,16,247,1,45,1
477,16,248,1,1,1
477,16,248,1,64,1
477,16,261,1,25,1
477,16,310,1,1,10
477,16,310,1,9,1
477,16,325,1,37,1
477,16,356,1,1,5
477,16,371,1,57,1
477,16,425,1,17,1
477,16,506,1,40,1
478,16,43,1,1,3
478,16,59,1,48,1
478,16,104,1,1,4
478,16,104,1,5,1
478,16,109,1,32,1
478,16,181,1,1,2
478,16,194,1,1,1
478,16,194,1,61,1
478,16,196,1,14,1
478,16,247,1,42,1
478,16,258,1,54,1
478,16,310,1,19,1
478,16,358,1,37,1
478,16,420,1,1,5
478,16,420,1,10,1
478,16,445,1,41,1
478,16,466,1,28,1
478,16,577,1,23,1
479,16,84,1,1,6
479,16,86,1,1,5
479,16,104,1,15,1
479,16,109,1,1,7
479,16,164,1,36,1
479,16,253,1,8,1
479,16,268,1,1,2
479,16,268,1,57,1
479,16,271,1,1,3
479,16,310,1,1,4
479,16,351,1,22,1
479,16,435,1,1,1
479,16,435,1,64,1
479,16,466,1,29,1
479,16,486,1,43,1
479,16,506,1,50,1
480,16,93,1,1,5
480,16,129,1,21,1
480,16,133,1,46,1
480,16,156,1,1,4
480,16,175,1,1,3
480,16,175,1,61,1
480,16,203,1,16,1
480,16,248,1,36,1
480,16,262,1,1,1
480,16,262,1,76,1
480,16,281,1,31,1
480,16,286,1,6,1
480,16,326,1,50,1
480,16,363,1,1,2
480,16,363,1,66,1
481,16,93,1,1,5
481,16,129,1,21,1
481,16,156,1,1,4
481,16,182,1,16,1
481,16,204,1,46,1
481,16,248,1,36,1
481,16,286,1,6,1
481,16,326,1,50,1
481,16,361,1,1,1
481,16,361,1,76,1
481,16,363,1,1,2
481,16,363,1,66,1
481,16,381,1,31,1
481,16,383,1,1,3
481,16,383,1,61,1
482,16,93,1,1,4
482,16,129,1,21,1
482,16,153,1,76,1
482,16,156,1,1,3
482,16,197,1,16,1
482,16,248,1,36,1
482,16,253,1,31,1
482,16,286,1,6,1
482,16,326,1,50,1
482,16,363,1,1,1
482,16,363,1,66,1
482,16,387,1,1,2
482,16,387,1,61,1
482,16,417,1,46,1
483,16,163,1,15,1
483,16,184,1,1,2
483,16,225,1,1,1
483,16,231,1,42,1
483,16,232,1,6,1
483,16,246,1,10,1
483,16,337,1,28,1
483,16,368,1,24,1
483,16,396,1,37,1
483,16,408,1,19,1
483,16,414,1,33,1
483,16,430,1,50,1
483,16,459,1,46,1
484,16,56,1,50,1
484,16,163,1,15,1
484,16,184,1,1,2
484,16,225,1,1,1
484,16,246,1,10,1
484,16,337,1,28,1
484,16,352,1,6,1
484,16,396,1,37,1
484,16,401,1,24,1
484,16,401,1,42,1
484,16,408,1,19,1
484,16,414,1,33,1
484,16,460,1,46,1
485,16,43,1,9,1
485,16,83,1,1,5
485,16,83,1,57,1
485,16,184,1,41,1
485,16,242,1,33,1
485,16,246,1,1,6
485,16,257,1,1,2
485,16,257,1,81,1
485,16,319,1,25,1
485,16,414,1,1,3
485,16,414,1,73,1
485,16,424,1,17,1
485,16,436,1,49,1
485,16,442,1,1,4
485,16,442,1,65,1
485,16,444,1,88,1
485,16,463,1,1,1
485,16,463,1,96,1
486,16,7,1,1,3
486,16,8,1,1,4
486,16,9,1,1,5
486,16,109,1,1,8
486,16,146,1,1,6
486,16,193,1,1,9
486,16,279,1,25,1
486,16,282,1,1,7
486,16,371,1,65,1
486,16,416,1,100,1
486,16,428,1,50,1
486,16,462,1,1,2
486,16,462,1,75,1
486,16,469,1,40,1
486,16,484,1,1,1
486,16,484,1,90,1
487,16,163,1,15,1
487,16,184,1,1,2
487,16,194,1,24,1
487,16,225,1,1,1
487,16,246,1,10,1
487,16,337,1,28,1
487,16,396,1,37,1
487,16,414,1,33,1
487,16,421,1,42,1
487,16,425,1,19,1
487,16,466,1,6,1
487,16,467,1,46,1
487,16,506,1,50,1
488,16,54,1,20,1
488,16,62,1,29,1
488,16,93,1,1,5
488,16,94,1,93,1
488,16,104,1,1,6
488,16,163,1,47,1
488,16,219,1,11,1
488,16,236,1,1,4
488,16,236,1,57,1
488,16,248,1,38,1
488,16,375,1,1,2
488,16,375,1,75,1
488,16,427,1,1,3
488,16,427,1,66,1
488,16,461,1,1,1
488,16,461,1,84,1
488,16,585,1,99,1
489,16,48,1,16,1
489,16,61,1,24,1
489,16,145,1,1,1
489,16,151,1,31,1
489,16,204,1,9,1
489,16,240,1,69,1
489,16,250,1,39,1
489,16,291,1,61,1
489,16,346,1,1,2
489,16,352,1,46,1
489,16,392,1,54,1
490,16,48,1,16,1
490,16,61,1,24,1
490,16,145,1,1,2
490,16,151,1,31,1
490,16,204,1,9,1
490,16,240,1,69,1
490,16,250,1,39,1
490,16,291,1,61,1
490,16,294,1,1,1
490,16,346,1,1,3
490,16,352,1,46,1
490,16,391,1,76,1
490,16,392,1,54,1
491,16,50,1,1,2
491,16,95,1,20,1
491,16,98,1,11,1
491,16,104,1,47,1
491,16,114,1,57,1
491,16,138,1,84,1
491,16,171,1,38,1
491,16,185,1,29,1
491,16,399,1,93,1
491,16,417,1,75,1
491,16,464,1,66,1
491,16,466,1,1,1
492,16,73,1,19,1
492,16,74,1,1,1
492,16,186,1,82,1
492,16,230,1,37,1
492,16,235,1,28,1
492,16,312,1,64,1
492,16,345,1,10,1
492,16,361,1,91,1
492,16,363,1,46,1
492,16,388,1,55,1
492,16,412,1,73,1
492,16,465,1,100,1
493,16,63,1,80,1
493,16,69,1,1,1
493,16,105,1,70,1
493,16,195,1,90,1
493,16,245,1,40,1
493,16,248,1,60,1
493,16,287,1,50,1
493,16,304,1,30,1
493,16,322,1,1,2
493,16,356,1,10,1
493,16,363,1,1,3
493,16,386,1,1,4
493,16,414,1,20,1
493,16,449,1,100,1
494,16,29,1,17,1
494,16,38,1,65,1
494,16,93,1,1,3
494,16,98,1,1,5
494,16,116,1,1,2
494,16,179,1,33,1
494,16,203,1,9,1
494,16,315,1,97,1
494,16,394,1,73,1
494,16,428,1,49,1
494,16,481,1,41,1
494,16,488,1,25,1
494,16,500,1,89,1
494,16,510,1,1,4
494,16,515,1,81,1
494,16,517,1,57,1
494,16,545,1,1,1
495,16,21,1,25,1
495,16,22,1,7,1
495,16,33,1,1,1
495,16,35,1,10,1
495,16,43,1,4,1
495,16,72,1,22,1
495,16,73,1,19,1
495,16,74,1,13,1
495,16,202,1,34,1
495,16,348,1,28,1
495,16,378,1,37,1
495,16,380,1,40,1
495,16,437,1,43,1
495,16,489,1,31,1
495,16,536,1,16,1
496,16,21,1,28,1
496,16,22,1,1,3
496,16,22,1,7,1
496,16,33,1,1,1
496,16,35,1,1,4
496,16,35,1,10,1
496,16,43,1,1,2
496,16,43,1,4,1
496,16,72,1,24,1
496,16,73,1,20,1
496,16,74,1,13,1
496,16,202,1,40,1
496,16,348,1,32,1
496,16,378,1,44,1
496,16,380,1,48,1
496,16,437,1,52,1
496,16,489,1,36,1
496,16,536,1,16,1
497,16,21,1,28,1
497,16,22,1,1,3
497,16,22,1,7,1
497,16,33,1,1,1
497,16,35,1,1,4
497,16,35,1,10,1
497,16,43,1,1,2
497,16,43,1,4,1
497,16,72,1,24,1
497,16,73,1,20,1
497,16,74,1,13,1
497,16,202,1,44,1
497,16,348,1,32,1
497,16,378,1,50,1
497,16,380,1,56,1
497,16,437,1,62,1
497,16,489,1,38,1
497,16,536,1,16,1
498,16,33,1,1,1
498,16,36,1,25,1
498,16,39,1,3,1
498,16,46,1,39,1
498,16,52,1,7,1
498,16,53,1,33,1
498,16,111,1,13,1
498,16,123,1,19,1
498,16,205,1,21,1
498,16,316,1,9,1
498,16,372,1,31,1
498,16,394,1,43,1
498,16,457,1,37,1
498,16,488,1,15,1
498,16,535,1,27,1
499,16,33,1,1,1
499,16,36,1,28,1
499,16,39,1,1,2
499,16,39,1,3,1
499,16,46,1,47,1
499,16,52,1,1,3
499,16,52,1,7,1
499,16,53,1,39,1
499,16,111,1,13,1
499,16,123,1,20,1
499,16,205,1,23,1
499,16,292,1,17,1
499,16,316,1,1,4
499,16,316,1,9,1
499,16,372,1,36,1
499,16,394,1,52,1
499,16,457,1,44,1
499,16,488,1,15,1
499,16,535,1,31,1
500,16,33,1,1,2
500,16,36,1,28,1
500,16,39,1,1,3
500,16,39,1,3,1
500,16,46,1,55,1
500,16,52,1,1,4
500,16,52,1,7,1
500,16,53,1,43,1
500,16,111,1,13,1
500,16,123,1,20,1
500,16,205,1,23,1
500,16,292,1,17,1
500,16,316,1,1,5
500,16,316,1,9,1
500,16,359,1,1,1
500,16,372,1,38,1
500,16,394,1,62,1
500,16,457,1,50,1
500,16,488,1,15,1
500,16,535,1,31,1
501,16,14,1,41,1
501,16,33,1,1,1
501,16,39,1,5,1
501,16,55,1,7,1
501,16,56,1,43,1
501,16,116,1,13,1
501,16,210,1,19,1
501,16,227,1,31,1
501,16,279,1,25,1
501,16,346,1,11,1
501,16,352,1,23,1
501,16,401,1,35,1
501,16,453,1,29,1
501,16,514,1,37,1
501,16,534,1,17,1
502,16,14,1,49,1
502,16,33,1,1,1
502,16,39,1,1,2
502,16,39,1,5,1
502,16,55,1,1,3
502,16,55,1,7,1
502,16,56,1,52,1
502,16,116,1,13,1
502,16,210,1,20,1
502,16,227,1,36,1
502,16,279,1,28,1
502,16,346,1,1,4
502,16,346,1,11,1
502,16,352,1,25,1
502,16,401,1,41,1
502,16,453,1,33,1
502,16,514,1,44,1
502,16,534,1,17,1
503,16,14,1,57,1
503,16,33,1,1,2
503,16,39,1,1,3
503,16,39,1,5,1
503,16,55,1,1,4
503,16,55,1,7,1
503,16,56,1,62,1
503,16,116,1,13,1
503,16,163,1,36,1
503,16,210,1,20,1
503,16,224,1,1,1
503,16,227,1,38,1
503,16,279,1,28,1
503,16,346,1,1,5
503,16,346,1,11,1
503,16,352,1,25,1
503,16,401,1,45,1
503,16,453,1,33,1
503,16,514,1,50,1
503,16,534,1,17,1
504,16,21,1,36,1
504,16,28,1,13,1
504,16,33,1,1,1
504,16,43,1,3,1
504,16,44,1,6,1
504,16,95,1,18,1
504,16,117,1,8,1
504,16,158,1,28,1
504,16,162,1,21,1
504,16,197,1,11,1
504,16,212,1,31,1
504,16,226,1,33,1
504,16,242,1,16,1
504,16,495,1,23,1
504,16,526,1,26,1
505,16,21,1,43,1
505,16,28,1,13,1
505,16,33,1,1,2
505,16,43,1,1,3
505,16,43,1,3,1
505,16,44,1,1,4
505,16,44,1,6,1
505,16,67,1,1,5
505,16,95,1,18,1
505,16,109,1,20,1
505,16,117,1,8,1
505,16,158,1,32,1
505,16,162,1,22,1
505,16,197,1,11,1
505,16,212,1,36,1
505,16,226,1,39,1
505,16,242,1,16,1
505,16,244,1,29,1
505,16,495,1,25,1
505,16,563,1,1,1
506,16,33,1,1,2
506,16,36,1,15,1
506,16,43,1,1,1
506,16,44,1,8,1
506,16,46,1,26,1
506,16,179,1,33,1
506,16,242,1,22,1
506,16,270,1,12,1
506,16,316,1,5,1
506,16,387,1,36,1
506,16,416,1,40,1
506,16,514,1,29,1
506,16,526,1,19,1
506,16,583,1,45,1
506,16,608,1,10,1
507,16,33,1,1,2
507,16,36,1,15,1
507,16,43,1,1,1
507,16,44,1,1,4
507,16,44,1,8,1
507,16,46,1,29,1
507,16,179,1,38,1
507,16,242,1,24,1
507,16,270,1,12,1
507,16,316,1,1,3
507,16,316,1,5,1
507,16,387,1,42,1
507,16,416,1,47,1
507,16,514,1,33,1
507,16,526,1,20,1
507,16,583,1,52,1
508,16,33,1,1,5
508,16,36,1,15,1
508,16,43,1,1,4
508,16,44,1,1,7
508,16,44,1,8,1
508,16,46,1,29,1
508,16,179,1,42,1
508,16,242,1,24,1
508,16,270,1,12,1
508,16,316,1,1,6
508,16,316,1,5,1
508,16,387,1,51,1
508,16,416,1,59,1
508,16,422,1,1,3
508,16,423,1,1,1
508,16,424,1,1,2
508,16,514,1,36,1
508,16,526,1,20,1
508,16,583,1,63,1
509,16,10,1,1,1
509,16,28,1,10,1
509,16,45,1,3,1
509,16,154,1,12,1
509,16,163,1,30,1
509,16,228,1,15,1
509,16,252,1,21,1
509,16,259,1,19,1
509,16,274,1,6,1
509,16,289,1,39,1
509,16,372,1,28,1
509,16,389,1,46,1
509,16,400,1,37,1
509,16,417,1,42,1
509,16,445,1,33,1
509,16,468,1,24,1
509,16,583,1,49,1
510,16,10,1,1,1
510,16,28,1,1,4
510,16,28,1,10,1
510,16,45,1,1,2
510,16,45,1,3,1
510,16,154,1,12,1
510,16,163,1,34,1
510,16,228,1,15,1
510,16,252,1,22,1
510,16,259,1,19,1
510,16,269,1,38,1
510,16,274,1,1,3
510,16,274,1,6,1
510,16,289,1,47,1
510,16,372,1,31,1
510,16,389,1,55,1
510,16,400,1,43,1
510,16,417,1,50,1
510,16,468,1,26,1
510,16,583,1,58,1
511,16,10,1,1,1
511,16,22,1,10,1
511,16,43,1,4,1
511,16,44,1,19,1
511,16,73,1,16,1
511,16,122,1,7,1
511,16,154,1,13,1
511,16,242,1,43,1
511,16,259,1,25,1
511,16,278,1,37,1
511,16,363,1,40,1
511,16,374,1,28,1
511,16,402,1,22,1
511,16,447,1,34,1
511,16,512,1,31,1
511,16,589,1,1,2
512,16,43,1,1,1
512,16,122,1,1,2
512,16,154,1,1,3
512,16,402,1,1,4
513,16,10,1,1,1
513,16,43,1,4,1
513,16,44,1,19,1
513,16,122,1,7,1
513,16,126,1,34,1
513,16,133,1,25,1
513,16,154,1,13,1
513,16,242,1,43,1
513,16,278,1,37,1
513,16,281,1,16,1
513,16,363,1,40,1
513,16,374,1,28,1
513,16,481,1,22,1
513,16,510,1,10,1
513,16,512,1,31,1
513,16,589,1,1,2
514,16,43,1,1,1
514,16,122,1,1,2
514,16,154,1,1,3
514,16,481,1,1,4
515,16,10,1,1,1
515,16,43,1,4,1
515,16,44,1,19,1
515,16,55,1,10,1
515,16,122,1,7,1
515,16,154,1,13,1
515,16,242,1,43,1
515,16,269,1,25,1
515,16,278,1,37,1
515,16,346,1,16,1
515,16,362,1,34,1
515,16,363,1,40,1
515,16,374,1,28,1
515,16,503,1,22,1
515,16,512,1,31,1
515,16,589,1,1,2
516,16,43,1,1,1
516,16,122,1,1,2
516,16,154,1,1,3
516,16,503,1,1,4
517,16,60,1,11,1
517,16,94,1,37,1
517,16,95,1,19,1
517,16,111,1,1,2
517,16,138,1,41,1
517,16,149,1,1,1
517,16,171,1,29,1
517,16,236,1,17,1
